Condition2,TrainingTalkerID,TestTalkerID,SentenceID,Keyword,xie21_HuBERT_T24_max_0_0_4.0_3.981_13.845_8311.014,IsCorrect,ParticipantID,Trial,TrainingTalkerID_sorted,UniqueExposureTestCombination,xie21_HuBERT_T24_max_1_0_8.0_3.162_13.199_8327.564,xie21_HuBERT_T24_max_0_1_4.0_3.388_15.878_10269.004,xie21_HuBERT_T24_max_1_1_4.0_1.905_14.967_10294.778,xie21_HuBERT_T24_mean_0_0_4.0_3.981_11.214_6162.445,xie21_HuBERT_T24_mean_1_0_4.0_3.16_9.603_6195.985,xie21_HuBERT_T24_mean_0_1_2.0_2.512_11.773_8124.613,xie21_HuBERT_T24_mean_1_1_8.0_1.585_10.277_8156.522,xie21_HuBERT_CNN7_max_0_0_0.5_0.196_6.307_8462.769,xie21_HuBERT_CNN7_max_1_0_0.5_0.016_5.409_8473.172,xie21_HuBERT_CNN7_max_0_1_0.5_0.2_10.215_10415.202,xie21_HuBERT_CNN7_max_1_1_0.5_0.1_9.858_10422.493,xie21_HuBERT_CNN7_mean_0_0_8.0_0.631_5.362_6259.394,xie21_HuBERT_CNN7_mean_1_0_0.5_0.016_3.176_6277.619,xie21_HuBERT_CNN7_mean_0_1_8.0_0.02_7.5_8206.049,xie21_HuBERT_CNN7_mean_1_1_0.5_0.01_6.405_8220.728
Talker-specific,CMN_M_037,CMN_M_037,HT1_S011,ground,,1,1329245b529ec7f8e65f5aed056798d6,11,CMN_M_037,1439,,,1.0,,,,1.0,,,,1.0,,,,1.0
Single talker,CMN_M_032,CMN_M_035,HT1_S011,paint,0.14020168763193508,1,9cc509344f8c4b3428e7dd7c0432f5d2,15,CMN_M_032,2257,0.22034065083440482,0.187867123874556,0.3905726377960788,0.14020168763193508,0.21024126985461677,0.23946567513265662,0.4685072481320922,0.4412973273187485,0.9354023857388418,0.4348978024878251,0.6587800786676635,0.5525332302870848,0.9354023857388418,0.981372454260481,0.9591224261810312
Single talker,CMN_M_032,CMN_M_035,HT1_S011,dripped,0.06123066956371352,1,9cc509344f8c4b3428e7dd7c0432f5d2,15,CMN_M_032,849,0.12067598870333288,0.09282375460039907,0.2627464095413896,0.06123066956371352,0.10892608465769198,0.12980387164432072,0.3464564594792763,0.29125649705048084,0.9042060274252923,0.2849109331787681,0.5329313095805028,0.46754935737006387,0.9042060274252923,0.9761913237826977,0.9390033108760663
Single talker,CMN_M_032,CMN_M_035,HT1_S011,ground,0.4887338697888233,0,9cc509344f8c4b3428e7dd7c0432f5d2,15,CMN_M_032,1425,0.5735987264568428,0.5437351945213919,0.7099275249783314,0.4887338697888233,0.5664934609172084,0.6076993028980638,0.7568306699926923,0.2565498034473828,0.8948888918020703,0.25039242178378945,0.4995247174055157,0.367233884892692,0.8948888918020703,0.9687473927134826,0.9329442627078574
Control,"ENG_M_131, ENG_M_066, ENG_M_133, ENG_M_055, ENG_M_070",CMN_M_043,HT1_S011,paint,,0,baa572b54a829c59cdfc8bfeea2c6808,16,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2244,,,0.20525331250163054,,,,0.2545712258279164,,,,0.40648346007999553,,,,0.9060896610091504
Control,"ENG_M_131, ENG_M_066, ENG_M_133, ENG_M_055, ENG_M_070",CMN_M_043,HT1_S011,dripped,,0,baa572b54a829c59cdfc8bfeea2c6808,16,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",836,,,0.7570624021891798,,,,0.3263352674968332,,,,0.554668060159758,,,,0.9235766898456393
Control,"ENG_M_131, ENG_M_066, ENG_M_133, ENG_M_055, ENG_M_070",CMN_M_043,HT1_S011,ground,,1,baa572b54a829c59cdfc8bfeea2c6808,16,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1412,,,0.7517944272870187,,,,0.7176691399274153,,,,0.616502106221152,,,,0.9339589814232923
Multi-talker,"CMN_M_032, CMN_M_016, CMN_M_037, CMN_M_035, CMN_M_021",CMN_M_043,HT1_S011,paint,0.08626054146935132,0,6f5ea416538ce84db0f9dff8517fdb8f,2,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2245,0.1592565348135037,0.12425989680606252,0.3095719969127011,0.051486724776318646,0.09298482704745606,0.10971004894104217,0.31665556571333725,0.3520098169189388,0.9182988983138209,0.34550754777575865,0.5870166174694363,0.400992348641189,0.8897675633638682,0.9711296121484871,0.9295712440053027
Multi-talker,"CMN_M_032, CMN_M_016, CMN_M_037, CMN_M_035, CMN_M_021",CMN_M_043,HT1_S011,dripped,0.4927429622261299,0,6f5ea416538ce84db0f9dff8517fdb8f,2,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",837,0.5791338364044718,0.5475287611675856,0.7127082908220974,0.16468935685689035,0.22359103727944651,0.25568377824715816,0.453659814534359,0.3817080042625156,0.924390798131506,0.375199440864816,0.611783254147161,0.4081278031554364,0.9079109178850493,0.9717354406567938,0.9413880283830839
Multi-talker,"CMN_M_032, CMN_M_016, CMN_M_037, CMN_M_035, CMN_M_021",CMN_M_043,HT1_S011,ground,0.5549790797145457,0,6f5ea416538ce84db0f9dff8517fdb8f,2,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",1413,0.6464162607558819,0.6058547836464745,0.7544500322792758,0.4759456968715636,0.5540421752478508,0.5713372374700648,0.7570705891382957,0.5187419780585742,0.9478306012193934,0.5126975475876641,0.7154298191825186,0.47301294197576704,0.9129241250598632,0.9756921623455952,0.9445823595931788
Single talker,CMN_M_037,CMN_M_035,HT1_S011,paint,0.2532077629322171,1,fa053e903ff2b1c725a92f0debe139e5,11,CMN_M_037,2264,0.34824986611774983,0.3106945373214711,0.5182628055539481,0.2532077629322171,0.33612259436255637,0.36992322588132914,0.5893400572990533,0.45640803558824494,0.9379768173305286,0.45005988508976985,0.6701941831410373,0.5587294177179476,0.9379768173305286,0.9817193936273811,0.9607713973289339
Single talker,CMN_M_037,CMN_M_035,HT1_S011,dripped,0.31671676208891736,1,fa053e903ff2b1c725a92f0debe139e5,11,CMN_M_037,856,0.41441463316319416,0.37588055999638603,0.5768456476567771,0.31671676208891736,0.40146478258228374,0.4386827138784,0.643033483866487,0.36592970327372215,0.9212107407733314,0.35941913380376517,0.5987474900567168,0.40945344546786344,0.9212107407733314,0.9720946275805152,0.9500016740570495
Single talker,CMN_M_037,CMN_M_035,HT1_S011,ground,0.6769523566869469,1,fa053e903ff2b1c725a92f0debe139e5,11,CMN_M_037,1432,0.7386837649614655,0.7174601001892595,0.8296943993826582,0.6769523566869469,0.7336721559874021,0.7623569974685058,0.8591378926152268,0.37046282380100837,0.9221370682395792,0.36395160929417675,0.6025203939838472,0.43033547182338294,0.9221370682395792,0.9736284448001358,0.9505986104869356
Single talker,CMN_M_043,CMN_M_032,HT1_S011,paint,0.03662150806997982,0,83de4e89e10b3821436da4e4ed93ae04,8,CMN_M_043,2266,0.08452784075852862,0.059934730290497985,0.20545408094773104,0.03662150806997982,0.07243297362780494,0.08686044687749787,0.289829453915905,0.22946014589398855,0.8867737688000124,0.2235071000315858,0.47187855130649525,0.4134162063043846,0.8867737688000124,0.97239143560753,0.927647596650543
Single talker,CMN_M_043,CMN_M_032,HT1_S011,dripped,0.4927429622261299,1,83de4e89e10b3821436da4e4ed93ae04,8,CMN_M_043,858,0.5791338364044718,0.5475287611675856,0.7127082908220974,0.4927429622261299,0.5701789670781895,0.6044740463950764,0.76048277197081,0.3817080042625156,0.924390798131506,0.375199440864816,0.611783254147161,0.48554203201945073,0.924390798131506,0.9773603877570786,0.9520500025254065
Single talker,CMN_M_043,CMN_M_032,HT1_S011,ground,0.5278948719407741,1,83de4e89e10b3821436da4e4ed93ae04,8,CMN_M_043,1434,0.6212400834801862,0.5805987491625041,0.7366014587017164,0.5278948719407741,0.6022355250874802,0.620505151191297,0.7877133454349462,0.28407436897757926,0.9023649298016897,0.2777614103689129,0.5261854093831713,0.37786139029420773,0.9023649298016897,0.969623760738423,0.9378078854526106
Control,"ENG_M_133, ENG_M_055, ENG_M_070, ENG_M_066, ENG_M_131",CMN_M_043,HT1_S011,paint,,1,da25e3cbebab3f75fb98985f47879100,13,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2244,,,0.20525331250163054,,,,0.2545712258279164,,,,0.40648346007999553,,,,0.9060896610091504
Control,"ENG_M_133, ENG_M_055, ENG_M_070, ENG_M_066, ENG_M_131",CMN_M_043,HT1_S011,dripped,,1,da25e3cbebab3f75fb98985f47879100,13,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",836,,,0.7570624021891798,,,,0.3263352674968332,,,,0.554668060159758,,,,0.9235766898456393
Control,"ENG_M_133, ENG_M_055, ENG_M_070, ENG_M_066, ENG_M_131",CMN_M_043,HT1_S011,ground,,1,da25e3cbebab3f75fb98985f47879100,13,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1412,,,0.7517944272870187,,,,0.7176691399274153,,,,0.616502106221152,,,,0.9339589814232923
Control,"ENG_M_070, ENG_M_066, ENG_M_133, ENG_M_055, ENG_M_131",CMN_M_043,HT1_S011,paint,,1,80c3fd843906b57140d3df71812e1359,7,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2244,,,0.20525331250163054,,,,0.2545712258279164,,,,0.40648346007999553,,,,0.9060896610091504
Control,"ENG_M_070, ENG_M_066, ENG_M_133, ENG_M_055, ENG_M_131",CMN_M_043,HT1_S011,dripped,,1,80c3fd843906b57140d3df71812e1359,7,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",836,,,0.7570624021891798,,,,0.3263352674968332,,,,0.554668060159758,,,,0.9235766898456393
Control,"ENG_M_070, ENG_M_066, ENG_M_133, ENG_M_055, ENG_M_131",CMN_M_043,HT1_S011,ground,,1,80c3fd843906b57140d3df71812e1359,7,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1412,,,0.7517944272870187,,,,0.7176691399274153,,,,0.616502106221152,,,,0.9339589814232923
Multi-talker,"CMN_M_035, CMN_M_016, CMN_M_021, CMN_M_037, CMN_M_032",CMN_M_043,HT1_S011,paint,0.08626054146935132,1,fa167d16788e17500bb9808e163bb15f,5,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2245,0.1592565348135037,0.12425989680606252,0.3095719969127011,0.051486724776318646,0.09298482704745606,0.10971004894104217,0.31665556571333725,0.3520098169189388,0.9182988983138209,0.34550754777575865,0.5870166174694363,0.400992348641189,0.8897675633638682,0.9711296121484871,0.9295712440053027
Multi-talker,"CMN_M_035, CMN_M_016, CMN_M_021, CMN_M_037, CMN_M_032",CMN_M_043,HT1_S011,dripped,0.4927429622261299,0,fa167d16788e17500bb9808e163bb15f,5,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",837,0.5791338364044718,0.5475287611675856,0.7127082908220974,0.16468935685689035,0.22359103727944651,0.25568377824715816,0.453659814534359,0.3817080042625156,0.924390798131506,0.375199440864816,0.611783254147161,0.4081278031554364,0.9079109178850493,0.9717354406567938,0.9413880283830839
Multi-talker,"CMN_M_035, CMN_M_016, CMN_M_021, CMN_M_037, CMN_M_032",CMN_M_043,HT1_S011,ground,0.5549790797145457,1,fa167d16788e17500bb9808e163bb15f,5,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",1413,0.6464162607558819,0.6058547836464745,0.7544500322792758,0.4759456968715636,0.5540421752478508,0.5713372374700648,0.7570705891382957,0.5187419780585742,0.9478306012193934,0.5126975475876641,0.7154298191825186,0.47301294197576704,0.9129241250598632,0.9756921623455952,0.9445823595931788
Single talker,CMN_M_021,CMN_M_035,HT1_S011,paint,0.28017880529433237,1,da814bfa96b46299d008d1d010b9e28c,5,CMN_M_021,2254,0.3793125044418139,0.33864445219658185,0.5439826906354893,0.28017880529433237,0.3642423801666841,0.3914995768941213,0.6151287165934907,0.5456756148653289,0.9517552236692939,0.5398050573711831,0.7341468367655372,0.6573194968849773,0.9517552236692939,0.986788989936349,0.9695680440993176
Single talker,CMN_M_021,CMN_M_035,HT1_S011,dripped,0.17510185890710342,1,da814bfa96b46299d008d1d010b9e28c,5,CMN_M_021,846,0.26713970242090324,0.22699082868170178,0.4344074200005993,0.17510185890710342,0.2508110082725866,0.27946905372641634,0.5159932618206962,0.3201456035140809,0.9112136304049918,0.3136999594290083,0.5592761468002708,0.4574133698184596,0.9112136304049918,0.9755134107933935,0.9435450263436987
Single talker,CMN_M_021,CMN_M_035,HT1_S011,ground,0.4981016191933904,1,da814bfa96b46299d008d1d010b9e28c,5,CMN_M_021,1422,0.5857641538235343,0.552592172839799,0.7164067742956793,0.4981016191933904,0.5750954717621893,0.6083260381578761,0.7648346585682638,0.40443370281430036,0.9287651376963104,0.397948394054622,0.6301035232239636,0.5299019626565946,0.9287651376963104,0.980072443476114,0.9548632761824003
Talker-specific,CMN_M_037,CMN_M_037,HT1_S011,paint,,1,55b6ae995c0a74001334c2a895f11992,7,CMN_M_037,2271,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_037,CMN_M_037,HT1_S011,dripped,,1,55b6ae995c0a74001334c2a895f11992,7,CMN_M_037,863,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_037,CMN_M_037,HT1_S011,ground,,1,55b6ae995c0a74001334c2a895f11992,7,CMN_M_037,1439,,,1.0,,,,1.0,,,,1.0,,,,1.0
Control,"ENG_M_066, ENG_M_133, ENG_M_070, ENG_M_131, ENG_M_055",CMN_M_043,HT1_S011,paint,,0,823314ed0676126bc658df08ced4e0d5,11,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2244,,,0.20525331250163054,,,,0.2545712258279164,,,,0.40648346007999553,,,,0.9060896610091504
Control,"ENG_M_066, ENG_M_133, ENG_M_070, ENG_M_131, ENG_M_055",CMN_M_043,HT1_S011,dripped,,1,823314ed0676126bc658df08ced4e0d5,11,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",836,,,0.7570624021891798,,,,0.3263352674968332,,,,0.554668060159758,,,,0.9235766898456393
Control,"ENG_M_066, ENG_M_133, ENG_M_070, ENG_M_131, ENG_M_055",CMN_M_043,HT1_S011,ground,,1,823314ed0676126bc658df08ced4e0d5,11,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1412,,,0.7517944272870187,,,,0.7176691399274153,,,,0.616502106221152,,,,0.9339589814232923
Talker-specific,CMN_M_035,CMN_M_035,HT1_S011,paint,,1,f4a9e95f66f2807319f69ee07fe824e9,12,CMN_M_035,2270,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_035,CMN_M_035,HT1_S011,dripped,,1,f4a9e95f66f2807319f69ee07fe824e9,12,CMN_M_035,862,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_035,CMN_M_035,HT1_S011,ground,,0,f4a9e95f66f2807319f69ee07fe824e9,12,CMN_M_035,1438,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_043,CMN_M_043,HT1_S011,paint,,0,26241965a09d573337e7ab9787ac2e7d,13,CMN_M_043,2272,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_043,CMN_M_043,HT1_S011,dripped,,0,26241965a09d573337e7ab9787ac2e7d,13,CMN_M_043,864,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_043,CMN_M_043,HT1_S011,ground,,1,26241965a09d573337e7ab9787ac2e7d,13,CMN_M_043,1440,,,1.0,,,,1.0,,,,1.0,,,,1.0
Control,"ENG_M_133, ENG_M_070, ENG_M_066, ENG_M_131, ENG_M_055",CMN_M_035,HT1_S011,paint,,1,a38a6d14bc9fa799ca22ebfc1d928aba,14,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2242,,,0.63521157090031,,,,0.5918768983583338,,,,0.5867748023183347,,,,0.942450778441551
Control,"ENG_M_133, ENG_M_070, ENG_M_066, ENG_M_131, ENG_M_055",CMN_M_035,HT1_S011,dripped,,1,a38a6d14bc9fa799ca22ebfc1d928aba,14,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",834,,,0.553467700736904,,,,0.5410904535966881,,,,0.6250335000829237,,,,0.9476526840946757
Control,"ENG_M_133, ENG_M_070, ENG_M_066, ENG_M_131, ENG_M_055",CMN_M_035,HT1_S011,ground,,1,a38a6d14bc9fa799ca22ebfc1d928aba,14,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1410,,,0.8253616614045464,,,,0.7386652532614152,,,,0.5639450486147688,,,,0.9371483040516757
Single talker,CMN_M_016,CMN_M_032,HT1_S011,paint,0.5438193853984161,0,9ed81ed8f97a93609ba9cf98a39bd8bf,15,CMN_M_016,2249,0.6367917568284299,0.5954711241259754,0.747152039498285,0.5438193853984161,0.6166116939108136,0.6286751528903695,0.7975368687184035,0.4213987806896492,0.9318858477600153,0.41494579592804176,0.6434532175180596,0.6056928201685626,0.9318858477600153,0.9842339322765352,0.9568672657123984
Single talker,CMN_M_016,CMN_M_032,HT1_S011,dripped,0.12258401528334124,0,9ed81ed8f97a93609ba9cf98a39bd8bf,15,CMN_M_016,841,0.1907758610295367,0.167578578697827,0.3662643441587517,0.12258401528334124,0.18898431381150838,0.25172860223876103,0.43586455925017603,0.4771916091333691,0.9413927312849356,0.4709287122120984,0.6855951778960239,0.6288055157867343,0.9413927312849356,0.9854028867090139,0.9629567359540121
Single talker,CMN_M_016,CMN_M_032,HT1_S011,ground,0.6964357440247066,1,9ed81ed8f97a93609ba9cf98a39bd8bf,15,CMN_M_016,1417,0.7583382059197504,0.7349962207603266,0.8410367487658388,0.6964357440247066,0.7503841101023829,0.76915100867926,0.8705214812023537,0.40656411768538003,0.9291635552305297,0.40008217985539934,0.6317947954898238,0.5271935847210938,0.9291635552305297,0.9799132777639631,0.9551192637183975
Single talker,CMN_M_035,CMN_M_032,HT1_S011,paint,0.14020168763193508,1,eba1391df3f59af1c36fca869b7cd79b,3,CMN_M_035,2260,0.22034065083440482,0.187867123874556,0.3905726377960788,0.14020168763193508,0.21024126985461677,0.23946567513265662,0.4685072481320922,0.4412973273187485,0.9354023857388418,0.4348978024878251,0.6587800786676635,0.5525332302870848,0.9354023857388418,0.981372454260481,0.9591224261810312
Single talker,CMN_M_035,CMN_M_032,HT1_S011,dripped,0.06123066956371352,1,eba1391df3f59af1c36fca869b7cd79b,3,CMN_M_035,852,0.12067598870333288,0.09282375460039907,0.2627464095413896,0.06123066956371352,0.10892608465769198,0.12980387164432072,0.3464564594792763,0.29125649705048084,0.9042060274252923,0.2849109331787681,0.5329313095805028,0.46754935737006387,0.9042060274252923,0.9761913237826977,0.9390033108760663
Single talker,CMN_M_035,CMN_M_032,HT1_S011,ground,0.4887338697888233,0,eba1391df3f59af1c36fca869b7cd79b,3,CMN_M_035,1428,0.5735987264568428,0.5437351945213919,0.7099275249783314,0.4887338697888233,0.5664934609172084,0.6076993028980638,0.7568306699926923,0.2565498034473828,0.8948888918020703,0.25039242178378945,0.4995247174055157,0.367233884892692,0.8948888918020703,0.9687473927134826,0.9329442627078574
Talker-specific,CMN_M_035,CMN_M_035,HT1_S011,paint,,1,25d8b26f2b697ee3f7a2e3f0a71abed1,14,CMN_M_035,2270,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_035,CMN_M_035,HT1_S011,dripped,,1,25d8b26f2b697ee3f7a2e3f0a71abed1,14,CMN_M_035,862,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_035,CMN_M_035,HT1_S011,ground,,1,25d8b26f2b697ee3f7a2e3f0a71abed1,14,CMN_M_035,1438,,,1.0,,,,1.0,,,,1.0,,,,1.0
Control,"ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_070, ENG_M_055",CMN_M_037,HT1_S011,paint,,1,cf94576436a173e9cab899e732dd61fc,14,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2243,,,0.7980307509755463,,,,0.7354693288385229,,,,0.715922783921826,,,,0.9578802582044237
Control,"ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_070, ENG_M_055",CMN_M_037,HT1_S011,dripped,,1,cf94576436a173e9cab899e732dd61fc,14,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",835,,,0.7213705403318642,,,,0.523239609355642,,,,0.6283094957037076,,,,0.938861517633353
Control,"ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_070, ENG_M_055",CMN_M_037,HT1_S011,ground,,1,cf94576436a173e9cab899e732dd61fc,14,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1411,,,0.8022168657660262,,,,0.7045483498145613,,,,0.6564676651159924,,,,0.9490810035983779
Talker-specific,CMN_M_035,CMN_M_035,HT1_S011,paint,,1,a7521cc7326de09da1dc147569315926,6,CMN_M_035,2270,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_035,CMN_M_035,HT1_S011,dripped,,1,a7521cc7326de09da1dc147569315926,6,CMN_M_035,862,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_035,CMN_M_035,HT1_S011,ground,,1,a7521cc7326de09da1dc147569315926,6,CMN_M_035,1438,,,1.0,,,,1.0,,,,1.0,,,,1.0
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_043, CMN_M_037, CMN_M_035",CMN_M_032,HT1_S011,paint,0.5770346045330488,0,b789a1d9dabb5a7e3269c499d1f1be45,6,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2248,0.6603153436990347,0.6262859142498843,0.7686517152822058,0.3442301675740979,0.4102366925708091,0.4292733927536162,0.6177585891432896,0.5596740406009227,0.9537252453017034,0.5539033677362316,0.743696078669084,0.551229211204548,0.9277261889227548,0.9808659734289578,0.9541314948414483
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_043, CMN_M_037, CMN_M_035",CMN_M_032,HT1_S011,dripped,0.4927429622261299,0,b789a1d9dabb5a7e3269c499d1f1be45,6,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",840,0.5791338364044718,0.5475287611675856,0.7127082908220974,0.20112583803688916,0.26891056743441333,0.3047526199066469,0.5084612178356361,0.4771916091333691,0.9413927312849356,0.4709287122120984,0.6855951778960239,0.5272198369609906,0.9263229216024819,0.9796685033680074,0.9532691067355767
Multi-talker,"CMN_M_016, CMN_M_021, CMN_M_043, CMN_M_037, CMN_M_035",CMN_M_032,HT1_S011,ground,0.6964357440247066,1,b789a1d9dabb5a7e3269c499d1f1be45,6,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",1416,0.7583382059197504,0.7349962207603266,0.8410367487658388,0.5789383810196066,0.6471417759389612,0.6753611583395802,0.809235947522305,0.4435175883193973,0.9357856813543574,0.4371250385605416,0.6604690528666831,0.4171942096918313,0.9106796136168516,0.9721383623132273,0.9431549993799224
Talker-specific,CMN_M_043,CMN_M_043,HT1_S011,paint,,1,0773731c711b6b5ef6731dba1c8fd180,15,CMN_M_043,2272,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_043,CMN_M_043,HT1_S011,dripped,,1,0773731c711b6b5ef6731dba1c8fd180,15,CMN_M_043,864,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_043,CMN_M_043,HT1_S011,ground,,1,0773731c711b6b5ef6731dba1c8fd180,15,CMN_M_043,1440,,,1.0,,,,1.0,,,,1.0,,,,1.0
Single talker,CMN_M_035,CMN_M_037,HT1_S011,paint,0.2532077629322171,1,fb14eddedfb3d6f491ae4142efe966d2,2,CMN_M_035,2261,0.34824986611774983,0.3106945373214711,0.5182628055539481,0.2532077629322171,0.33612259436255637,0.36992322588132914,0.5893400572990533,0.45640803558824494,0.9379768173305286,0.45005988508976985,0.6701941831410373,0.5587294177179476,0.9379768173305286,0.9817193936273811,0.9607713973289339
Single talker,CMN_M_035,CMN_M_037,HT1_S011,dripped,0.31671676208891736,1,fb14eddedfb3d6f491ae4142efe966d2,2,CMN_M_035,853,0.41441463316319416,0.37588055999638603,0.5768456476567771,0.31671676208891736,0.40146478258228374,0.4386827138784,0.643033483866487,0.36592970327372215,0.9212107407733314,0.35941913380376517,0.5987474900567168,0.40945344546786344,0.9212107407733314,0.9720946275805152,0.9500016740570495
Single talker,CMN_M_035,CMN_M_037,HT1_S011,ground,0.6769523566869469,1,fb14eddedfb3d6f491ae4142efe966d2,2,CMN_M_035,1429,0.7386837649614655,0.7174601001892595,0.8296943993826582,0.6769523566869469,0.7336721559874021,0.7623569974685058,0.8591378926152268,0.37046282380100837,0.9221370682395792,0.36395160929417675,0.6025203939838472,0.43033547182338294,0.9221370682395792,0.9736284448001358,0.9505986104869356
Single talker,CMN_M_043,CMN_M_035,HT1_S011,paint,0.05200117591686265,1,33d87d8f468a467ec3df0b10651c971a,10,CMN_M_043,2267,0.10405271509508379,0.08077420563546112,0.24298685942686873,0.05200117591686265,0.0956773733237483,0.11906407478151579,0.32164996781987565,0.24143418610512873,0.8904637115746842,0.2353842032803491,0.4842854380169494,0.39958883122985317,0.8904637115746842,0.9713435206804713,0.9300582319333645
Single talker,CMN_M_043,CMN_M_035,HT1_S011,dripped,0.045973938371788245,0,33d87d8f468a467ec3df0b10651c971a,10,CMN_M_043,859,0.09527162262216447,0.07273453824281786,0.22907680214614573,0.045973938371788245,0.08676436084569354,0.10521274741831024,0.30774439180866664,0.2564749996737421,0.8948675886924101,0.25031810982659825,0.4994504011623132,0.34297080435481153,0.8948675886924101,0.9666508570140805,0.9329303820023666
Single talker,CMN_M_043,CMN_M_035,HT1_S011,ground,0.4035586441571141,1,33d87d8f468a467ec3df0b10651c971a,10,CMN_M_043,1435,0.5118043751331303,0.4619658080508553,0.6477646981399923,0.4035586441571141,0.4866092537803554,0.5018805939960501,0.7147991167094224,0.39547150842240636,0.9270676890291212,0.3889742292997496,0.6229404479322844,0.5257448919566163,0.9270676890291212,0.9798278157929888,0.9537721854250755
Control,"ENG_M_131, ENG_M_070, ENG_M_055, ENG_M_066, ENG_M_133",CMN_M_032,HT1_S011,paint,,1,856373c9315999a440ca092a46d9b661,11,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2241,,,0.7350418961927835,,,,0.7326263218346848,,,,0.6426114969356426,,,,0.9485580833770847
Control,"ENG_M_131, ENG_M_070, ENG_M_055, ENG_M_066, ENG_M_133",CMN_M_032,HT1_S011,dripped,,1,856373c9315999a440ca092a46d9b661,11,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",833,,,0.8159688341254143,,,,0.3887103626934331,,,,0.7058891423089867,,,,0.9497265401003958
Control,"ENG_M_131, ENG_M_070, ENG_M_055, ENG_M_066, ENG_M_133",CMN_M_032,HT1_S011,ground,,1,856373c9315999a440ca092a46d9b661,11,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1409,,,0.8482667077008096,,,,0.7620630823275153,,,,0.6564774085914749,,,,0.9537003487320671
Talker-specific,CMN_M_035,CMN_M_035,HT1_S011,paint,,1,364c3435964c72c98725cc8fd449ac19,2,CMN_M_035,2270,,,1.0,,,,1.0,,,,1.0,,,,1.0
